#{"t_start": 1642372656.5629053, "env_id": null}
r,l,t 
0.745462,12,268.691798
0.463809,12,268.715084
0.081291,12,268.738491
0.385292,12,268.768393
0.908838,12,268.793661
0.45084,12,268.817508
0.117768,12,268.840529
0.129216,12,268.863536
0.43231,12,268.886276
0.540012,12,268.909834
0.209776,12,268.931835
0.539339,12,268.955061
0.818976,12,268.980618
0.523377,12,269.004664
0.490243,12,269.028809
0.686642,12,269.05441
0.244555,12,269.08031
0.274689,12,269.105671
0.379807,12,269.132565
0.560831,12,269.15647
0.027557,12,269.180598
0.749092,12,269.203856
0.391043,12,269.236723
0.531551,12,269.261966
0.756657,12,269.286114
0.563722,12,269.309113
0.631024,12,269.33233
0.570071,12,269.354682
0.395498,12,269.390777
0.285878,12,269.41335
0.190519,12,269.435873
0.806173,12,269.460969
0.430782,12,269.494267
0.084249,12,269.521926
0.494677,12,269.550957
0.568603,12,269.573957
0.439969,12,269.596657
0.353128,12,269.619694
0.372562,12,269.652857
0.868357,12,269.78675
0.662232,12,269.898177
0.70818,12,269.953044
0.339923,12,269.997135
0.335269,12,270.036735
0.286803,12,270.083922
0.668327,12,270.131748
0.65584,12,270.17556
0.611123,12,270.210519
0.778096,12,270.247559
0.285021,12,270.285821
0.913842,12,270.318009
0.577434,12,270.350607
0.607264,12,270.383125
0.608731,12,270.41438
0.765491,12,270.449387
0.637653,12,270.480976
0.448209,12,270.514216
0.875031,12,270.548722
0.451562,12,270.578459
0.769758,12,270.615822
0.728746,12,270.651602
0.512197,12,270.684225
0.135227,12,270.715637
0.517848,12,270.748363
0.386165,12,270.779509
0.596085,12,270.807859
0.320894,12,270.838
0.756598,12,270.874643
0.621959,12,270.903676
0.795275,12,270.932182
0.457281,12,270.964559
0.840525,12,270.996489
0.574527,12,271.026005
0.522484,12,271.055589
0.583334,12,271.083359
0.932075,12,271.115183
0.353823,12,271.146005
0.507518,12,271.176085
0.153712,12,271.204738
0.35472,12,271.235432
0.496662,12,271.26279
0.393065,12,271.290796
0.215714,12,271.317751
0.743942,12,271.346612
0.055813,12,271.378844
0.724361,12,273.037022
0.424911,12,273.071352
0.386717,12,273.109398
0.429324,12,273.150997
0.672927,12,273.188568
0.508248,12,273.223337
0.387913,12,273.272481
0.559681,12,273.312414
0.508384,12,273.357154
0.225136,12,273.404003
0.235055,12,273.438802
0.68308,12,273.469105
0.884088,12,273.502156
0.170076,12,273.54088
0.413957,12,273.570868
0.072533,12,273.602851
0.878637,12,273.632143
0.49746,12,273.661234
0.229689,12,273.692065
0.706954,12,273.723933
0.752142,12,273.752104
0.559263,12,273.782966
0.67577,12,273.810781
0.331203,12,273.843199
0.521583,12,273.871182
0.485586,12,273.898449
0.137315,12,273.92445
0.666976,12,273.968501
0.250968,12,274.005071
0.634817,12,274.034072
0.265395,12,274.069738
0.270728,12,274.096098
0.102111,12,274.121098
0.951634,12,274.148892
0.716581,12,274.177126
0.707032,12,274.203268
0.846024,12,274.229267
0.58361,12,274.256143
0.435058,12,274.283786
0.676381,12,274.315399
0.615176,12,274.355981
0.667263,12,274.391937
0.385764,12,274.427198
0.700523,12,274.455157
0.21118,12,274.485156
0.635482,12,274.513379
0.319721,12,274.540175
0.27717,12,274.565947
0.222668,12,274.590103
0.581173,12,274.614759
0.579836,12,274.642707
0.44843,12,274.667984
0.644609,12,274.694518
0.732979,12,274.72352
0.530942,12,274.753602
0.710675,12,274.781773
0.577401,12,274.813292
0.574646,12,274.844089
0.214731,12,274.873183
0.415258,12,274.905219
0.632057,12,274.942928
0.579018,12,274.972942
0.904879,12,275.002977
0.642448,12,275.030043
0.470994,12,275.057363
0.275164,12,275.08736
0.602799,12,275.114013
0.690812,12,275.13961
0.647736,12,275.165661
0.602951,12,275.195277
0.342108,12,275.221816
0.940557,12,275.252686
0.612518,12,275.280654
0.521721,12,275.308664
0.372839,12,275.333284
0.564946,12,275.359881
0.548334,12,275.38513
0.694962,12,275.41275
0.938593,12,275.438361
0.578382,12,275.465703
0.330735,12,275.495188
0.640695,12,275.520572
0.763025,12,275.549166
0.604616,12,275.577203
0.317922,12,275.613357
0.227018,12,275.645209
0.208555,12,275.675203
0.355309,12,275.703189
0.735988,12,275.730286
0.487259,12,275.75745
0.184053,12,275.79344
0.467058,12,275.82384
0.68433,12,275.850838
0.284534,12,275.876746
0.436577,12,275.903177
0.633206,12,275.928052
0.235084,12,275.953407
0.141279,12,275.983201
0.427081,12,276.013544
0.363029,12,276.04032
0.285205,12,276.066629
0.292796,12,276.093191
0.360786,12,276.121867
0.256436,12,276.147239
0.573179,12,276.181237
0.621278,12,276.206244
0.546586,12,276.232891
0.731564,12,276.257191
0.63129,12,276.281222
0.909578,12,276.30698
0.63446,12,276.34346
0.49914,12,276.368461
0.120614,12,276.401559
0.62596,12,276.441779
0.433788,12,276.468093
0.228814,12,276.497239
0.629439,12,276.523539
0.739429,12,276.549122
0.443409,12,276.575488
0.30628,12,276.603071
0.40002,12,276.628714
0.193488,12,276.656395
0.63606,12,276.686705
0.289451,12,276.715798
0.693983,12,276.745631
0.540684,12,276.774225
0.660847,12,276.802601
0.769887,12,276.83536
0.218856,12,276.865544
0.414382,12,276.89891
0.744845,12,276.931978
0.651816,12,276.967707
0.581967,12,277.014705
0.419051,12,277.058255
0.807117,12,277.089603
0.700215,12,277.123478
0.728537,12,277.150979
0.828239,12,277.180125
0.815162,12,277.209924
0.181859,12,277.238742
0.563394,12,277.266134
0.333368,12,277.300392
0.770478,12,277.328772
0.442843,12,277.356849
0.685685,12,277.387578
0.519957,12,277.417838
0.154091,12,277.446955
0.203296,12,277.477921
0.175893,12,277.521153
0.531307,12,277.548375
0.682093,12,277.576655
0.213505,12,277.600654
0.29477,12,277.625459
0.450218,12,277.654948
0.272409,12,277.682156
0.854564,12,277.712782
0.544377,12,277.74183
0.67771,12,277.76724
0.528679,12,277.794896
0.309273,12,277.821238
0.197286,12,277.851841
0.64682,12,277.878224
0.236932,12,277.905491
0.555054,12,277.933658
0.347679,12,277.966627
0.501873,12,278.00099
0.403041,12,278.028453
0.414012,12,278.053855
0.455426,12,278.07906
0.197818,12,278.104283
0.186356,12,278.131294
0.285042,12,279.816055
0.132705,12,279.855517
0.434966,12,279.895514
0.480273,12,279.931489
0.733598,12,279.971783
0.712164,12,280.010434
0.735159,12,280.049571
0.220083,12,280.083506
0.351856,12,280.116378
0.512573,12,280.152963
0.642525,12,280.186918
0.760003,12,280.218233
0.49011,12,280.249836
0.554006,12,280.283159
0.29246,12,280.327382
0.48369,12,280.360762
0.85338,12,280.390204
0.264159,12,280.424679
0.413946,12,280.45562
0.267038,12,280.491804
0.413359,12,280.520627
0.464345,12,280.549064
0.500005,12,280.592385
0.737139,12,280.620951
0.754191,12,280.650277
0.5741,12,280.680127
0.04487,12,280.707605
0.651771,12,280.745478
0.765475,12,280.785179
0.259145,12,280.812316
0.380318,12,280.841753
0.688573,12,280.869008
0.652607,12,280.905041
0.416707,12,280.932377
0.426488,12,280.961151
0.315533,12,280.99068
0.691049,12,281.020706
0.462059,12,281.050856
0.420168,12,281.082535
0.802624,12,281.109823
0.621443,12,281.136824
0.70499,12,281.166405
0.205323,12,281.196265
0.328398,12,281.222265
0.593408,12,281.254919
0.682185,12,281.28749
0.538943,12,281.322513
0.568925,12,281.34993
0.845396,12,281.386307
0.507078,12,281.414355
0.250589,12,281.456337
0.447453,12,281.485036
0.653399,12,281.511019
0.516992,12,281.536326
0.711699,12,281.560602
0.15396,12,281.588651
0.328451,12,281.62194
0.498299,12,281.647379
0.637386,12,281.672378
0.50652,12,281.698379
0.616594,12,281.726754
0.747804,12,281.752867
0.473037,12,281.780097
0.099838,12,281.805112
0.705171,12,281.835895
0.137251,12,281.863962
0.805603,12,281.89862
0.393414,12,281.92596
0.181955,12,281.960633
0.104548,12,281.993079
0.300941,12,282.021482
0.570154,12,282.057376
0.676046,12,282.09508
0.587721,12,282.130697
0.104268,12,282.168169
0.207296,12,282.19717
0.229694,12,282.229233
0.384932,12,282.264388
0.502751,12,282.298205
0.531541,12,282.331665
0.412596,12,282.362371
0.565076,12,282.399604
0.681561,12,282.431756
0.440529,12,282.464693
0.674023,12,282.498125
0.582743,12,282.53319
0.415079,12,282.56355
0.689109,12,282.593515
0.293125,12,282.622056
0.43892,12,282.654044
0.930862,12,282.68222
0.438408,12,282.717855
0.415406,12,282.762669
0.24261,12,282.793316
0.451606,12,282.828291
0.358595,12,282.855593
0.718747,12,282.887014
0.872206,12,282.920196
0.467223,12,282.949942
0.641364,12,282.981115
0.333922,12,283.008933
0.540936,12,283.035218
0.393539,12,283.066728
0.804534,12,283.096085
0.110874,12,283.124417
0.354272,12,283.152507
0.28141,12,283.198286
0.410779,12,283.229381
0.140689,12,283.269384
0.291381,12,283.302987
0.380727,12,283.334606
0.726055,12,283.36429
0.535,12,283.400245
0.827148,12,283.432922
0.235314,12,283.460082
0.348255,12,283.493633
0.817194,12,283.521936
0.694315,12,283.549936
0.79487,12,283.584881
0.236838,12,283.621158
0.604865,12,283.652425
0.421568,12,283.687309
0.445966,12,283.721699
0.531754,12,283.759594
0.254375,12,283.797478
0.718903,12,283.837616
0.614645,12,283.88406
0.662025,12,283.92304
0.596945,12,283.954039
0.250674,12,283.987991
0.861,12,284.018594
0.319367,12,284.049976
0.46496,12,284.092818
0.566542,12,284.121756
0.807278,12,284.156159
0.620237,12,284.193219
0.579718,12,284.222494
0.35958,12,284.251394
0.607132,12,284.288069
0.350525,12,284.319707
0.138083,12,284.348216
0.216623,12,284.380036
0.683659,12,284.414318
0.383317,12,284.439188
0.357221,12,284.466462
0.197347,12,284.493288
0.175147,12,284.521411
0.581495,12,284.558291
0.577231,12,284.59744
0.387348,12,284.633738
0.70865,12,284.658929
0.469897,12,284.683918
0.415582,12,284.709878
0.700055,12,284.738597
0.663007,12,284.76822
0.475547,12,284.795471
0.291697,12,284.82135
0.140191,12,284.845908
0.253696,12,284.871976
0.728877,12,284.900081
0.40366,12,284.92668
0.177617,12,284.951681
0.773777,12,284.982433
0.7659,12,285.008313
0.510717,12,285.033623
0.384034,12,285.060658
0.498207,12,285.097465
0.309559,12,285.132989
0.289592,12,285.163421
0.426822,12,285.191093
0.550352,12,286.811964
0.245957,12,286.850657
0.539598,12,286.890702
0.648776,12,286.935009
0.423632,12,286.975371
0.240796,12,287.016629
0.580403,12,287.059633
0.218878,12,287.109913
0.809624,12,287.150534
0.395963,12,287.179908
0.904262,12,287.209947
0.753618,12,287.241982
0.325246,12,287.278115
0.658001,12,287.315517
0.7011,12,287.351249
0.402593,12,287.379192
0.597812,12,287.407551
0.383264,12,287.437522
0.905875,12,287.466625
0.729798,12,287.508461
0.294164,12,287.535905
0.700724,12,287.564963
0.627971,12,287.595559
0.539927,12,287.625784
0.39058,12,287.654262
0.509083,12,287.68325
0.091042,12,287.711753
0.44975,12,287.739801
0.625901,12,287.76684
0.784121,12,287.794279
0.697514,12,287.82533
0.663971,12,287.851633
0.372549,12,287.880679
0.855848,12,287.909708
0.482817,12,287.942204
0.628282,12,287.973024
0.838688,12,288.003145
0.592568,12,288.031495
0.564033,12,288.064203
0.410363,12,288.10002
0.171785,12,288.128254
0.685302,12,288.155409
0.264979,12,288.182925
0.443326,12,288.218743
0.206458,12,288.245322
0.832825,12,288.273321
0.562,12,288.300966
0.656523,12,288.331464
0.345397,12,288.368605
0.560448,12,288.414546
0.511915,12,288.468859
0.197756,12,288.526931
0.784438,12,288.575108
0.507463,12,288.616826
0.727796,12,288.654684
0.725989,12,288.697708
0.484494,12,288.73187
0.540319,12,288.762626
0.242941,12,288.794465
0.3936,12,288.833089
0.818917,12,288.869428
0.052838,12,288.900681
0.898194,12,288.930583
0.200706,12,288.958792
0.806039,12,288.996676
0.629156,12,289.024684
0.359382,12,289.053704
0.488527,12,289.101983
0.655507,12,289.132484
0.606804,12,289.162483
0.251623,12,289.192518
0.341955,12,289.219513
0.332822,12,289.248673
0.66235,12,289.277225
0.621094,12,289.304189
0.227686,12,289.332716
0.668659,12,289.360039
0.263715,12,289.390693
0.323444,12,289.423603
0.186458,12,289.452658
0.617117,12,289.479628
0.892862,12,289.50768
0.054463,12,289.537256
0.396986,12,289.568789
0.66171,12,289.598578
0.653425,12,289.627264
0.862423,12,289.654787
0.721582,12,289.685853
0.413952,12,289.721901
0.30915,12,289.751748
0.793687,12,289.78325
0.692583,12,289.817669
0.220493,12,289.851232
0.617887,12,289.885011
0.625679,12,289.914944
0.541799,12,289.941091
0.645011,12,289.966295
0.293864,12,289.995015
0.593995,12,290.02185
0.365514,12,290.048291
0.503369,12,290.075512
0.370802,12,290.101321
0.661333,12,290.141905
0.583677,12,290.177288
0.365964,12,290.213527
0.315678,12,290.239767
0.079941,12,290.263367
0.561552,12,290.289148
0.180274,12,290.314141
0.360757,12,290.337
0.355217,12,290.362941
0.113282,12,290.387656
0.558634,12,290.413374
0.532695,12,290.439496
0.215827,12,290.469928
0.843327,12,290.495885
0.847804,12,290.5256
0.571707,12,290.555566
0.487703,12,290.581779
0.22877,12,290.609248
0.716609,12,290.635792
0.865172,12,290.673434
0.315917,12,290.702447
0.458779,12,290.731236
0.44071,12,290.76054
0.622508,12,290.792128
0.548312,12,290.819198
0.760521,12,290.846948
0.863531,12,290.877849
0.527735,12,290.906617
0.226828,12,290.932788
0.325083,12,290.959684
0.790824,12,290.988395
0.728621,12,291.015213
0.682425,12,291.043314
0.396806,12,291.080729
0.491996,12,291.113796
0.704013,12,291.143826
0.473943,12,291.172864
0.324887,12,291.205853
0.707243,12,291.231549
0.760449,12,291.257859
0.682807,12,291.282635
0.546737,12,291.3116
0.293052,12,291.337632
0.396736,12,291.361723
0.686542,12,291.393781
0.369447,12,291.428457
0.512025,12,291.464729
0.196528,12,291.490909
0.757731,12,291.514126
0.400047,12,291.539085
0.450148,12,291.564029
0.752259,12,291.592348
0.427556,12,291.623874
0.546868,12,291.647253
0.652225,12,291.673223
0.543852,12,291.699075
0.60755,12,291.727987
0.634013,12,291.764577
0.455286,12,291.79056
0.593582,12,291.815304
0.394986,12,291.841756
0.596158,12,291.865755
0.534855,12,291.891758
0.412982,12,291.922635
0.929237,12,291.948516
0.506812,12,291.975514
0.226902,12,292.002705
0.478978,12,292.030289
0.260192,12,292.062577
0.27185,12,293.690622
0.757076,12,293.728416
0.599979,12,293.76719
0.47411,12,293.806143
0.517117,12,293.846254
0.788616,12,293.881984
0.389586,12,293.915147
0.635303,12,293.962412
0.2465,12,294.017824
0.561371,12,294.057638
0.785808,12,294.093879
0.265785,12,294.124287
0.670196,12,294.153527
0.381114,12,294.182754
0.229691,12,294.21161
0.554739,12,294.254173
0.460553,12,294.283174
0.095037,12,294.312997
0.02008,12,294.344443
0.030021,12,294.376036
0.269485,12,294.410324
0.466087,12,294.449637
0.369755,12,294.47967
0.657995,12,294.506629
0.491364,12,294.537314
0.348866,12,294.575978
0.54464,12,294.602
0.465355,12,294.638671
0.590096,12,294.669671
0.368776,12,294.701708
0.698081,12,294.734462
0.556881,12,294.759827
0.429223,12,294.789154
0.666175,12,294.815076
0.584956,12,294.839366
0.681182,12,294.863317
0.351992,12,294.893178
0.056878,12,294.918772
0.47354,12,294.945518
0.693389,12,294.972343
0.357822,12,294.998711
0.341569,12,295.023566
0.718049,12,295.052153
0.402024,12,295.07801
0.797428,12,295.111941
0.632627,12,295.138335
0.437876,12,295.163006
0.571906,12,295.187006
0.379857,12,295.211214
0.48482,12,295.236268
0.083671,12,295.262278
0.483022,12,295.286979
0.691067,12,295.326223
0.50178,12,295.360065
0.255644,12,295.403314
0.640082,12,295.428312
0.039066,12,295.454313
