#{"t_start": 1642371885.697059, "env_id": null}
r,l,t 
0.971066,12,337.906435
0.98222,12,337.948537
0.96001,12,337.973532
0.98174,12,337.995076
0.943084,12,338.017765
0.992015,12,338.039632
0.983785,12,338.063632
0.984701,12,338.08792
0.962253,12,338.110793
0.911279,12,338.137208
0.947991,12,338.176114
0.987489,12,338.21682
0.975139,12,338.242416
0.961342,12,338.264687
0.946024,12,338.285653
0.964427,12,338.307506
0.983699,12,338.329413
0.987686,12,338.350532
0.989927,12,338.372826
0.949634,12,338.395729
0.9488,12,338.427127
0.953101,12,338.455875
0.995862,12,338.475908
0.97316,12,338.498562
0.973271,12,338.520764
0.985638,12,338.541102
0.993388,12,338.566155
0.99224,12,338.588156
0.946784,12,338.612365
0.945962,12,338.633839
0.994094,12,338.657168
0.993348,12,338.67817
0.975994,12,338.700573
0.983861,12,338.721542
0.970046,12,338.742798
0.960607,12,338.76483
0.978175,12,338.787869
0.992832,12,338.82727
0.983961,12,338.865578
0.966254,12,338.893769
0.970769,12,338.915543
0.982366,12,338.938838
0.992111,12,338.967937
0.978943,12,338.991171
0.970785,12,339.013708
0.982668,12,339.036466
0.934232,12,339.057057
0.9838,12,339.080527
0.972521,12,339.100859
0.980253,12,339.123194
0.988382,12,339.155391
0.990032,12,339.181842
0.996451,12,339.20881
0.973541,12,339.2425
0.978058,12,339.271191
0.979203,12,339.299357
0.963992,12,339.329612
0.979785,12,339.352903
0.918301,12,339.372943
0.959037,12,339.39388
0.990858,12,339.418433
0.990346,12,339.445273
0.974849,12,339.470562
0.960326,12,339.493747
0.993566,12,339.521703
0.989304,12,339.547065
0.988403,12,339.582457
0.946535,12,339.605067
0.994577,12,339.62678
0.99083,12,339.650799
0.942458,12,339.672855
0.984355,12,339.69471
0.975398,12,339.721852
0.991017,12,339.760044
0.937654,12,339.797543
0.994092,12,339.821688
0.974536,12,339.844555
0.992093,12,339.865331
0.992406,12,339.8861
0.91065,12,339.906889
0.982445,12,339.927363
0.984167,12,339.948575
0.982283,12,339.971926
0.945111,12,340.003622
0.988075,12,340.036117
0.967356,12,340.064983
0.98339,12,340.090416
0.987107,12,340.113356
0.982754,12,340.135023
0.973199,12,340.166029
0.986509,12,340.197901
0.972949,12,341.723531
0.977757,12,341.757788
0.989191,12,341.795581
0.940626,12,341.832457
0.98025,12,341.869865
0.988179,12,341.90647
0.944114,12,341.944038
0.981986,12,341.987685
0.98866,12,342.021517
0.958827,12,342.05171
0.974554,12,342.080745
0.937298,12,342.1101
0.990594,12,342.139122
0.975465,12,342.17017
0.958315,12,342.202367
0.983245,12,342.238529
0.985586,12,342.270972
0.975107,12,342.302049
0.982084,12,342.329493
0.985616,12,342.358397
0.966777,12,342.39414
0.990477,12,342.427543
0.953924,12,342.462564
0.969738,12,342.500461
0.988219,12,342.540912
0.963202,12,342.571101
0.993405,12,342.598161
0.974731,12,342.623124
0.934723,12,342.648707
0.932122,12,342.672698
0.960656,12,342.705773
0.930234,12,342.732686
0.992938,12,342.75669
0.97972,12,342.780963
0.977246,12,342.805552
0.96906,12,342.835234
0.977453,12,342.864024
0.979768,12,342.888265
0.963636,12,342.915986
0.980345,12,342.940727
0.983193,12,342.968787
0.982494,12,342.992944
0.968797,12,343.015285
0.984902,12,343.040776
0.989356,12,343.074732
0.98716,12,343.108265
0.976328,12,343.137285
0.984351,12,343.171048
0.951265,12,343.201907
0.968052,12,343.228421
0.98605,12,343.251557
0.993757,12,343.279644
0.957097,12,343.305732
0.963867,12,343.332449
0.999002,12,343.356822
0.969987,12,343.380412
0.991916,12,343.403992
0.991931,12,343.42726
0.991801,12,343.452098
0.992033,12,343.47927
0.987927,12,343.504814
0.976727,12,343.532264
0.994584,12,343.569568
0.96559,12,343.59976
0.966217,12,343.623312
0.988678,12,343.647977
0.937176,12,343.672079
0.985396,12,343.696916
0.981738,12,343.728268
0.977312,12,343.755069
0.967892,12,343.778315
0.953709,12,343.800555
0.988739,12,343.824418
0.9621,12,343.845379
0.984352,12,343.873971
0.944585,12,343.900216
0.954407,12,343.924321
0.987768,12,343.950289
0.960553,12,343.978306
0.970284,12,344.002223
0.990766,12,344.028934
0.971392,12,344.053776
0.976921,12,344.077401
0.948571,12,344.102256
0.981954,12,344.127593
0.969114,12,344.154249
0.986697,12,344.18229
0.971712,12,344.207308
0.942434,12,344.231944
0.975642,12,344.254687
0.966756,12,344.28743
0.973965,12,344.315938
0.98841,12,344.338634
0.984215,12,344.364629
0.989756,12,344.38739
0.965633,12,344.413307
0.947981,12,344.441103
0.994604,12,344.47185
0.991835,12,344.503538
0.985285,12,344.528897
0.930562,12,344.555795
0.974421,12,344.579205
0.983152,12,344.60937
0.982767,12,344.647549
0.966971,12,344.683808
0.952634,12,344.716469
0.974937,12,344.743509
0.976318,12,344.775124
0.981542,12,344.80972
0.985615,12,344.848385
0.990476,12,344.883345
0.987,12,344.904854
0.978738,12,344.925023
0.961953,12,344.944031
0.923288,12,344.971761
0.975949,12,344.995186
0.987537,12,345.016224
0.985986,12,345.036278
0.978936,12,345.056547
0.974052,12,345.077154
0.98127,12,345.098001
0.908294,12,345.120835
0.96615,12,345.142252
0.981615,12,345.161982
0.988353,12,345.183725
0.981654,12,345.204223
0.996209,12,345.224222
0.987309,12,345.256047
0.978712,12,345.285905
0.987495,12,345.306943
0.968752,12,345.339032
0.980861,12,345.370461
0.96322,12,345.391163
0.978749,12,345.412231
0.977758,12,345.433704
0.968419,12,345.454932
0.976064,12,345.475315
0.986661,12,345.496233
0.9885,12,345.521208
0.971238,12,345.547125
0.976418,12,345.570969
0.978395,12,345.595263
0.976236,12,345.620262
0.974827,12,345.648278
0.991113,12,345.674323
0.966142,12,345.699879
0.987111,12,345.7245
0.974961,12,345.751474
0.973484,12,345.778114
0.956905,12,345.80545
0.927241,12,345.83155
0.977509,12,345.855817
0.981122,12,345.883151
0.945751,12,345.907905
0.979018,12,345.936015
0.968916,12,345.96208
0.960289,12,345.988191
0.978722,12,346.011981
0.946531,12,346.038282
0.968059,12,346.070805
0.973824,12,346.098889
0.990175,12,346.124338
0.980155,12,346.155614
0.985782,12,346.179614
0.975936,12,346.208889
0.990835,12,346.237083
0.970127,12,346.262139
0.983357,12,346.289011
0.989735,12,346.31354
0.990528,12,346.34068
0.992937,12,346.37176
0.975792,12,347.944914
0.951972,12,347.981103
0.969391,12,348.010695
0.988161,12,348.045101
0.969832,12,348.079375
0.960514,12,348.111956
0.987685,12,348.142653
0.976246,12,348.172953
0.993752,12,348.203798
0.976352,12,348.233154
0.962274,12,348.265049
0.984406,12,348.294266
0.954223,12,348.327363
0.966686,12,348.365502
0.99223,12,348.405755
0.989327,12,348.43272
0.974,12,348.45939
0.967209,12,348.486665
0.954983,12,348.519319
0.974273,12,348.545802
0.987543,12,348.575598
0.979038,12,348.600923
0.992668,12,348.626542
0.963074,12,348.664119
0.995528,12,348.692914
0.962571,12,348.72074
0.988729,12,348.7583
0.98292,12,348.786195
0.971935,12,348.818438
0.971577,12,348.844208
0.996862,12,348.879549
0.968536,12,348.907601
0.954841,12,348.934131
0.964032,12,348.957351
0.97147,12,348.983129
0.970477,12,349.007035
0.951739,12,349.043392
0.977939,12,349.077626
0.984981,12,349.10081
0.988145,12,349.123253
0.984741,12,349.148089
0.991835,12,349.170149
0.981962,12,349.192642
0.995511,12,349.216121
0.972505,12,349.239492
0.966065,12,349.262422
0.994044,12,349.286696
0.966868,12,349.315212
0.978122,12,349.338628
0.925833,12,349.366816
0.98648,12,349.406497
0.977468,12,349.444404
0.977202,12,349.486032
0.941241,12,349.526205
0.988747,12,349.551155
0.988616,12,349.577001
0.985344,12,349.600278
0.97861,12,349.624297
0.98167,12,349.650255
0.973833,12,349.671295
0.977138,12,349.693589
0.959842,12,349.718531
0.991853,12,349.746665
0.982693,12,349.782538
0.980215,12,349.816211
0.936937,12,349.851702
0.937572,12,349.875703
0.937282,12,349.899991
0.972405,12,349.924053
0.990882,12,349.947862
0.942484,12,349.970503
0.958481,12,350.00073
0.996541,12,350.025177
0.93512,12,350.052135
0.967501,12,350.075099
0.956053,12,350.101974
0.982593,12,350.125141
0.995047,12,350.151601
0.971034,12,350.173854
0.983639,12,350.19737
0.98022,12,350.222083
0.944939,12,350.244087
0.935911,12,350.268789
0.994321,12,350.290788
0.978098,12,350.321243
0.947844,12,350.353733
0.966703,12,350.377287
0.972572,12,350.401369
0.991014,12,350.424004
0.953015,12,350.457679
0.9627,12,350.494131
0.968002,12,350.523445
0.988768,12,350.544688
0.991019,12,350.573942
0.953193,12,350.595963
0.971023,12,350.619382
0.996581,12,350.6494
0.983071,12,350.671402
0.988743,12,350.710473
0.993966,12,350.744543
0.989311,12,350.767241
0.963214,12,350.788507
0.944731,12,350.80971
0.979147,12,350.830461
0.990931,12,350.852005
0.987278,12,350.874174
0.950536,12,350.896205
0.97784,12,350.919124
0.984396,12,350.943653
0.974898,12,350.972229
0.977246,12,350.997075
0.980203,12,351.031711
0.989095,12,351.05978
0.972181,12,351.089192
0.934593,12,351.125012
0.989138,12,351.14895
0.981468,12,351.18449
0.988061,12,351.20845
0.976196,12,351.236898
0.970549,12,351.269589
0.964295,12,351.299263
0.985887,12,351.322862
0.978282,12,351.360895
0.979368,12,351.385138
0.98166,12,351.406011
0.979311,12,351.428018
0.977366,12,351.448237
0.982188,12,351.469232
0.978833,12,351.495199
0.980575,12,351.519196
0.984864,12,351.541196
0.986982,12,351.566429
0.97253,12,351.587433
0.936899,12,351.609239
0.996861,12,351.632944
0.995226,12,351.661149
0.986776,12,351.68638
0.993962,12,351.708784
0.900009,12,351.731305
0.994214,12,351.754761
0.94965,12,351.778025
0.964465,12,351.802107
0.966304,12,351.823105
0.976301,12,351.846788
0.99037,12,351.871357
0.971316,12,351.897845
0.97196,12,351.931154
0.985494,12,351.958894
0.929307,12,351.98157
0.957495,12,352.00648
0.990454,12,352.034071
0.96945,12,352.061362
0.970912,12,352.094357
0.993916,12,352.122692
0.993671,12,352.147655
0.963078,12,352.175506
0.967929,12,352.2035
0.994777,12,352.233631
0.97621,12,352.257783
0.985578,12,352.27951
0.96845,12,352.301189
0.967043,12,352.323509
0.986028,12,352.345568
0.9906,12,352.376504
0.969035,12,352.409864
0.993566,12,352.444258
0.9745,12,352.489522
0.980267,12,352.519835
0.940611,12,352.557226
0.990057,12,352.590521
0.984765,12,352.612487
0.98154,12,354.141651
0.948818,12,354.178308
0.995297,12,354.216343
0.991992,12,354.254522
0.981761,12,354.290099
0.960002,12,354.321597
0.992176,12,354.352839
0.986272,12,354.3948
0.989479,12,354.426354
0.990912,12,354.453392
0.977564,12,354.484691
0.985433,12,354.517238
0.974788,12,354.546121
0.968636,12,354.578074
0.971929,12,354.607163
0.98379,12,354.635627
0.97894,12,354.668008
0.988548,12,354.694554
0.98294,12,354.721109
0.989122,12,354.749597
0.986815,12,354.776842
0.997689,12,354.802372
0.991443,12,354.836962
0.984514,12,354.864802
0.992003,12,354.892111
0.974628,12,354.920833
0.98755,12,354.954653
0.991977,12,354.984899
0.976874,12,355.025701
0.99099,12,355.05337
0.976662,12,355.07786
0.991871,12,355.102704
0.963317,12,355.126676
0.962721,12,355.15197
0.987721,12,355.185427
0.978604,12,355.218876
0.9645,12,355.255642
0.976418,12,355.295599
0.982,12,355.328024
0.992439,12,355.360247
0.981748,12,355.386872
0.98695,12,355.412761
0.984519,12,355.445896
0.9649,12,355.471155
0.990195,12,355.494422
0.971958,12,355.517355
0.965726,12,355.539308
0.983955,12,355.571535
0.984521,12,355.595535
0.98321,12,355.622464
0.99295,12,355.64927
0.98247,12,355.672942
0.985668,12,355.701537
0.975147,12,355.726785
0.985941,12,355.754685
0.945278,12,355.788037
0.989945,12,355.818856
0.975837,12,355.850098
0.981696,12,355.874782
0.995756,12,355.901338
0.976382,12,355.92426
0.989592,12,355.950865
0.98631,12,355.97639
0.9829,12,356.00191
0.985001,12,356.027594
0.984518,12,356.05433
0.961995,12,356.078171
0.975269,12,356.104006
0.962806,12,356.129169
0.979646,12,356.156017
0.983168,12,356.183635
0.992042,12,356.209753
0.997737,12,356.23501
0.954171,12,356.26093
0.955632,12,356.286768
0.993678,12,356.313686
0.988926,12,356.339397
0.995087,12,356.364996
0.94855,12,356.393823
0.991466,12,356.427999
0.985638,12,356.458277
0.974292,12,356.485508
0.981103,12,356.513684
0.994414,12,356.551847
0.951595,12,356.587301
0.990144,12,356.615611
0.983387,12,356.645379
0.988183,12,356.683926
0.989207,12,356.711089
0.984397,12,356.735771
0.988365,12,356.761783
0.987008,12,356.787544
0.987968,12,356.812519
0.96164,12,356.836752
0.983949,12,356.860498
0.981747,12,356.899044
0.991717,12,356.924068
0.984242,12,356.948621
0.984741,12,356.971456
0.916563,12,356.994901
0.978903,12,357.025702
0.971752,12,357.055698
0.973963,12,357.088599
0.976515,12,357.120866
0.993475,12,357.144048
0.978462,12,357.177599
0.975247,12,357.20563
0.950431,12,357.232287
0.983346,12,357.25587
0.960207,12,357.278122
0.993592,12,357.299388
0.968137,12,357.321715
0.983933,12,357.344673
0.993746,12,357.368016
0.977304,12,357.391237
0.922559,12,357.424867
0.971733,12,357.457794
0.992391,12,357.479385
0.961283,12,357.509325
0.969594,12,357.53529
0.959669,12,357.557295
0.970558,12,357.580572
0.954375,12,357.603452
0.991686,12,357.62672
0.980476,12,357.663668
0.991869,12,357.686407
0.986444,12,357.708472
0.988161,12,357.730719
0.974557,12,357.75528
0.980854,12,357.780685
0.994047,12,357.805086
0.940661,12,357.837774
0.995874,12,357.867739
0.989401,12,357.895759
0.958759,12,357.922366
0.985114,12,357.946907
0.976115,12,357.971917
0.983613,12,357.99472
0.990762,12,358.018149
0.986389,12,358.040965
0.98641,12,358.110123
0.977513,12,358.16393
0.971211,12,358.205495
0.99124,12,358.243708
0.9919,12,358.282812
0.986572,12,358.314695
0.984336,12,358.348957
0.991167,12,358.378819
0.988338,12,358.40744
0.967534,12,358.438228
0.976353,12,358.467616
0.979156,12,358.49503
0.984615,12,358.533136
0.952817,12,358.568077
0.965207,12,358.601611
0.986535,12,358.62899
0.985034,12,358.65638
0.991088,12,358.694888
0.979796,12,358.732894
0.975428,12,358.757978
0.98637,12,358.791963
0.937504,12,358.8311
0.973852,12,358.866142
0.984396,12,358.896573
0.971982,12,358.926624
0.970546,12,358.952587
0.988874,12,358.990372
0.987539,12,359.017544
0.989117,12,359.042543
0.996274,12,359.068605
0.992881,12,360.606683
0.99191,12,360.639644
0.984697,12,360.676471
0.990285,12,360.713997
0.992994,12,360.749521
0.985619,12,360.784565
0.993622,12,360.818001
0.983574,12,360.850542
0.97847,12,360.888146
0.969134,12,360.926931
0.991649,12,360.95941
0.981854,12,360.990668
0.980568,12,361.024879
0.966139,12,361.058218
0.985532,12,361.085472
0.993219,12,361.114394
0.983785,12,361.154202
0.982893,12,361.190557
0.983926,12,361.23421
0.991692,12,361.260548
0.971275,12,361.294458
0.987476,12,361.330074
0.954818,12,361.362919
0.968203,12,361.401214
0.989349,12,361.42438
0.990022,12,361.449414
0.944017,12,361.476118
0.983066,12,361.510471
0.964133,12,361.540392
0.986671,12,361.573521
0.962833,12,361.597814
0.960648,12,361.621184
0.995135,12,361.643352
0.979759,12,361.674058
0.966983,12,361.697888
0.928204,12,361.720741
0.99372,12,361.743627
0.925157,12,361.76566
0.974535,12,361.788629
0.976914,12,361.816516
0.981801,12,361.841882
0.990131,12,361.867365
0.989236,12,361.896357
0.993261,12,361.928396
0.957201,12,361.957896
0.977569,12,361.983285
0.979208,12,362.009403
0.967565,12,362.036273
0.992697,12,362.068676
0.968653,12,362.096835
0.961085,12,362.12048
0.991574,12,362.145443
